msno,city,bd,gender,registered_via,registration_init_time
4lrOpfZriFi8Zql+27G1bjdiruESTSDfYg5XvnP86TM=,3,22,male,3,20140914
agRRp78ZN3YY9UFBHmbSKgDLxaAUveW3aAoqOSBL1WY=,5,0,,4,20160715
uRzJhOguLhyAj9HgKWE6qpCWSW8RWpvdMTEUvusT3fA=,1,0,,7,20160330
kR8iDY6YN8eBE2DueR54JNfEBDCbeg8ahRe//tmaQK4=,5,48,female,9,20101223
pVu0p3x2DiHL3S1iELpplI/mixyZzP3TXtd65EP4JJ8=,22,37,male,9,20110103
Dd/9lvOcxLqj2VhLJJQ+3Zo+C8NZlm7ikEZazv3tXt8=,5,61,female,9,20110920
8uT62AqluDBrBAH1WIiXGsBJ8gwTKa/bSJNcFoFyqc4=,1,0,,7,20140324
r2ZlqTPN1emkcOeSHM+SYyS1R4T/+k1gNBZlyG+suxI=,1,0,,7,20111220
LPMOdzVj7YO1IMeIChLuPZFYJ2doIp0/L7h/eBMBaRw=,1,0,,9,20150313
wCHdggzQYw5A9Kqh09RbvflcgfjAtKr5d3giiPRWcQo=,15,16,female,4,20161112
HW7dTnmwXinpQjgisA4wGR1aY98VWobXMuXa/waO4tM=,1,0,,7,20150818
AAEHFw4g04Jx5+sgYZOi7kBroTKwTWczjSVWe6C1lwI=,1,0,,7,20150831
0tsmTZqtOXzUySnCVFbjmLPT1dyLTkhSYUNvfq7Z7ck=,1,0,,7,20151004
Zk/SsAQIG3+fb4/7bzKOKiGvTbWKSNPciZMFXljPaLk=,4,26,male,4,20161203
y7jklivPmzW3Q81Jth5CztjidrjQXU/mJCOPtda8RNA=,1,0,,7,20161203
8i7VNoTVP5h2tCbl3UQWVLLhUP0vpFrbM8JsefxDpnQ=,1,0,,7,20101217
xmHWFajqffr042QM2c6YzksmKF9KRZ0QKjUhpGEHfRc=,1,0,,7,20110125
RWSzrnsbrNWnzsjt7BHNdPoEq1m0R9K9ND6rBujGTlQ=,1,0,,7,20110312
iap3BX+wPdWu0FOY5PFTLAIMf7pPek20n05hgRmvZhg=,1,0,,7,20110319
r5GijH8nG1xunAB2myOAoLYs+p29Ydr/sManoyDck6E=,1,0,,7,20150924
XcVfVlWsnplueLtf8gTveL8y2WkxWzX6PJ2oCU558MU=,1,0,,7,20151009
3ce8t+3tvuxtLwpVbH8KeulGLzBxxccCGOCkPEG0zqg=,9,23,female,3,20151007
04Br2B8m5j2ZGLksnPc81rZ1Hs/hrN5p7jPAivB1qN0=,6,38,male,3,20151014
5REHp0+Ztt7SFDnAgrCtBOh2lsOueQ6KPGjTYG0BvFo=,1,0,,7,20151018
JKadfBvRZD1do8yS7y8VGo1EkmqOPBt/MJQW+MTSdSk=,1,0,,7,20160119
bUALxSUbTFdAQDaianB1Pk+45FnlOwbqntixOrurw0M=,1,0,,7,20160121
9EvXg6rQo4XFnNYO8G6Y8GGRNcVLbh6lyu6yQ4H/8Ws=,1,0,,7,20160122
M2g54RF652Hmj/nom4YRSV9EhS4A/jgOxkHxmvFIjr4=,15,23,male,3,20120901
B3WTwahzRuz63qfeQVzszFrq6jd/piOmjressuXgkW8=,4,44,male,7,20120904
kBKrWxHPtJfl35AtShnBoPQC/APrRWumKHLDGzrZuqU=,6,0,,9,20150427
+sygdcGuwIhVVuG1lw5uvL7iRljzvVOdDvOLOQUyoFE=,14,76,male,7,20150119
7jqN9bp9zAOo2agHI82/QS//lzYahpRLoSKIh3yxFG4=,5,0,,4,20160305
gnSxtcBfZTZxbvlcwh7uwmkh2eHPqyezmmXdZl2ZgAs=,1,0,,7,20160310
iC6kUeAuCvQT70bXU06SQoTRQL8/ORyG2qI0lNN046o=,5,28,female,7,20160316
BhkxjAXXaJ4rjqf3DMhtZxVcgchbmO/76GOE4Y2lhKs=,13,26,male,9,20111030
MGc1lYQJ63oEznB84B4ImU0yYzKBLx/81MzMmuQd1ws=,1,0,,7,20111119
lAGvTssheiuAJ0Lqu3sXWOk9u5OudeXL3NThFlRPrto=,13,39,female,9,20060502
wlE+YIo83qbEFil0lmOS2+92SFtzeqR4k8Hl8gipHYY=,4,29,male,9,20060816
WbqEjcq/rN60Br9VXor6EpN40volvtR2gylm7D9/MAE=,1,0,,13,20170208
wzBaZNF1uVsUCw7PFzqnkE/8qtAMhJ6ciNHrabNDpjM=,1,0,,7,20170214
45kzqc08svvLSpiuqHOwl9O5lGPfl/5DF87+fnoYebQ=,1,0,,7,20170228
xK3a4X2Aw3STM5S5pHFsbiR61Drph7DxdBxsD4q5Fjk=,6,0,,7,20110311
RkeF2lhn4q52J9KAkX/xZMN4KSYoeuHQkBXTIcDijO0=,22,31,male,9,20111126
cO4Z6/oTgMXOao53Q9bsDEepsgnwK5p19gx9CC9DeeA=,5,38,female,7,20111205
6eRta7VMP6Me+VLEKZ5HVIg/EzoyjYtoYcmjyHKZrag=,1,0,,7,20120109
bmtfjeLLrgsT5DK9iHxkQmz1/lW+UOBwtfiT8zNAr3E=,15,28,female,3,20150127
/5k9rDUzpdgGQxqK2SGSs+XR54Nix0MrBH2RKa6Yc3g=,1,0,,7,20150906
Qn3CUZL4kVT9gC1qI5F6xXqCUcxmowkohYLSejLNMEo=,1,0,,7,20150909
LJGF14tc8gWdwpyRtTO0pypuCbyjhO9qtEX0DNJlkwU=,1,0,,7,20150923
aKT7XfEqEydo7biMtxQgwHea7/DLSqWzTJi/MiR5Ego=,1,0,,7,20151109
qDqyirUpYin21NngTwkFsPHGRZ7ZZlDLr7wpGrtxm38=,1,0,,7,20150812
Xs2zp29yswPnAtGD1AqGp+QLF9bCL7Ptvxx6LFpAxfo=,14,23,male,7,20150507
aIn+tV2d1kY7bR6rxau453SJbSh16PISmwQLf5pf9B0=,1,0,,7,20151021
TzykesVsTdK8d/56I10T756UqmQJbLlVX3GDOQmnDPs=,6,21,male,7,20160227
WsRkHMUXFHMDBMv+DlAEraLRg60BzeBhIHdDOqGXA+Y=,1,0,,7,20150819
QasQCgJCN/CmLrQ4lbMcFV+bG+GVnsB25PrPyXg5gO0=,1,0,,7,20150904
N0UrYFbGqjRPxWH9lZI7xXRV7Ncl+kSm6eFjDuCHAtk=,1,0,,7,20150906
AjTxVD6Swca5yGVFmIuIS6tExlv36JGBC7HPjxXqzpI=,1,0,,7,20150919
mLF7qM+N4AxszT2X/j/C1MVLMSiYBiLBvRVv8qTfQas=,5,44,female,7,20150923
qpQRFZ0diUGcCLtNoZ0MNsChqntOdmkkBK9Htz3jlW4=,1,0,,7,20160716
AqfGo9qyqnlXplqcEGZhIjjpzxFGKh2gACsGpGNitRY=,1,0,,7,20160717
c2hGxMY3bY23CYXTp0Hap5C0TC8UG+VZl8nSym7pLv0=,1,0,,7,20160726
/gnmVKs/Wc5S25P+fvrMb9Bw9Eulsg0FWuJSvoP0KyM=,1,0,,7,20151106
A0+kUdjtWDDtX45t/h/MbOcU0R3iFXDf+Ja/ta8FL2g=,1,0,,7,20160518
ZJ3sJ+lR9uwrn9/aq3/nigyz2Uhg7l4sik2tXP5qDBo=,22,24,male,9,20070429
TGcJ2+BDt9o+4j4tiEXTlOElEBikTKQMHFTH8lsnwV8=,5,27,male,9,20070607
vrYSOzvIdldlptFPmRuTLcRygwaZVer1c60oP7qo7E8=,5,37,female,9,20110510
3CsTh7NW6jACDI07AgY20CJQ/pvGYR00s9XNtjfMep0=,17,0,,9,20130607
3Wj5Rsq4POwNsTKGa0Y4QKol1+/G41cy/SKJJpLOE3A=,1,0,,7,20101224
lwRW/Yz7dAlBgLs5f+ds1cscvdbnlKiECd+00qvUbII=,1,0,,7,20150619
b1fng6WvcZjpuSJL/HGNiLHrvPpFDBGf7j/7aCCLeZ0=,1,0,,7,20150723
rOiDy++Cm2gz3Y1EWO7kv+oI6mBR0ptW/8Ya4Pd8+8Y=,5,19,female,9,20140815
+EtxUvlnflW6mwiSxA5w7VZbeJl8KVqrsh2dqEKrroY=,8,29,male,9,20071125
luhEMvsUxLpjNjUF2kGjNKMqDVS2wXljSJ2bAXdkJiM=,13,25,male,9,20080118
HzJ0SIB7SBe8MDsoD8vYzdQ8wttptFN85huTcIj8EQU=,1,0,,7,20121026
Wtnf4fPgf+FaycXY7Ph3zizLMqQvHr2ZgztsTAvEwXw=,15,0,,9,20150809
c5XY4DdgqjFMU4P6IhqI2Ir7hXLyMcNQ2Fh5drg0IdY=,13,25,male,9,20070424
cmL233+NoTCqPzQU0Pc4bOBnSfOR6MfOdLKLvk9rx8U=,22,38,female,7,20120127
NHzg3Ixex6oQ7B7xWtyfSGjl0vpWwrI2WV8saj90Kcc=,22,25,male,7,20120130
g/NMEP7ifhGDOFvGErMxdjRYzN2cjbbaKxrHISt6OMg=,14,23,male,9,20120323
QZ3WwPX3vAigAsTCbXswYlRMBdHoxI3TOpwDyneqkrk=,6,31,female,7,20120425
3XeL4/FZEXzS942VswTYTU61utpx16ntP6CKtDmD1qk=,13,34,male,3,20120606
kFwV35SKZ3pijfQag09O6ZRl4fjRA/RVmm52r4wCC/g=,1,0,,7,20100622
YT5bA/wxOBcfzKhN6aqnKeaaj0/PL5q66/1y4wa1mRk=,1,0,,7,20100823
WqnJWrwSIQi6eA4wsTsY0QasZogtWIcV5GVSqIewdE0=,4,27,male,7,20101026
mSpvmFrQ1TaGRigmbUx14s2ZW21IG1d9fAIL6uyTgKY=,1,0,,7,20101108
+k3gegnRhGN8cg4hnjip5NoHyMY1OpI4gJs5nhg91hg=,1,0,,7,20160920
w57ckdJIszLVasBe1DVug+KGYGSq1+MbJsUWrVvGicw=,1,0,,7,20160925
aXra2+qLpTTNZGCoxW8EWHoY+GqaIS8SSjQmfjEuDuk=,1,20,female,9,20150511
dA82aWbg3bqgihb+ELVMZ7BAuSC3B6apJ3Mf26nWYJY=,1,0,,7,20151107
UFLXkWv5JlQ2iiwpDet4WZjChHBw4RKTf7dNHL9Kj5Y=,15,45,male,9,20110725
5JQg2UPol1CLHnHh5yQk2n4z1xiAkuGtefTGV74YgFc=,1,0,,7,20160223
hccSjWiS4ayAZCqytei5Fmy5aLQGwyJhVrxFEVWB/1g=,1,0,,7,20160828
db2CloSsepURuPQTiP6kq9P0tKQdX7PUiWrj+ZU2hB4=,1,0,,7,20161006
KHhJKCROBPUOpbf4I7K5cDMg3QdyAiUv8Kbv2sgtgjg=,1,0,,7,20161021
tvijkRIx/wWAT/l1fA3jrRbaYDdxpoVD0VrP9knyKTU=,1,0,,7,20161023
1Wcp4Va5iiBW56rNe2BsU8TBjWOI/ew7f4WHfbEQiQc=,1,0,,7,20121218
SQxTNeKCisOjSaBJMUh9dfZ6YqJ+Pj7gD4QWGu6NE20=,1,0,,7,20121218
UOlvu2H4psUcJhftE5sWJk6n2Vd7oyhG3bWPaAWhMNg=,1,0,,7,20121227
fWIoicR/b4rhR9Ys9syQaxUgbfSYWIRqLShFceaz73k=,5,0,,3,20130114
Grx+QifNZa0tlhPBd0Vp5EHSbF7fSnT2AItOs2icRQ8=,8,33,female,9,20090505
6eIEw97Lfw4JEEi8KS+19WP+mXHSXG1aMNFjv5CdbN4=,13,29,female,9,20091128
eCuMSB/pYTT/nIJ376gvrcXbm5Eob6fdpoDnThK5d9Y=,13,21,male,3,20120701
YENc+mT8ykRABqEa7hX8LVdpm+ngRdla2wFL5cPv4ko=,1,0,,7,20110501
PCULRlj/udJzPAdL5pCXUbeOk+J6WlTLTDDlFA22Zic=,1,0,,7,20140206
RNFiCtGAINEqPKZJclrWtMkf0whlikHympezjT4CEbY=,5,0,,9,20150101
4kdG3DT7dSDEbvcnHi18Y112MxRAv8MtVhe3Bv0AfTU=,1,0,,7,20150314
nK3jb+VfS+zsspbmiYMOXEn6phwf12hRQFOBrrqJv70=,15,28,male,3,20150331
kDzgGtUZvbCMflSEItlSm9QTGv1/Zev73Lta8kmOhRo=,1,0,,7,20160423
EdjHrtxSlpqVs30zpdnjH6DpnDnTbR3s53jwXtff+zQ=,1,0,,7,20160507
tUj+mgYOjdmDycmgI1LES7+1avq1COVp5M6j9+CGn1g=,1,0,,7,20111120
+lDaWsCL6vTqN2W21d71HbQi0FsFhzZ+WahGdrigB7c=,1,0,female,7,20120113
vgOr0XZPdVY4Ap+gzA8nELmv7RE0SutoUnJ/QLWxOPc=,1,0,,7,20111216
+ljIjlKMjJ332FO5Hi5uxhML4mjsNWQdq/VYeG6rNnc=,1,0,,7,20111222
mB0o5B4vRY0E25b80sx6uBYTwE0/vhgJur6V+nAlXVw=,1,0,,7,20120110
VRFv1EtovXjY4JH3dlK30ohdmoaYl4LTselAx0XKaB8=,1,0,,9,20150526
r43QI+HPCcTyJtbcOvhUc3M1s4RQQop3Jkrp1WoIk84=,1,0,,7,20151012
ld6QKC4MYy2lXjNwS7xuGXl8r48t3nVpuFP3xBOQSeo=,1,0,,7,20161130
hn5g23qdrYWWyuDX0Uxxx1wsx+OEzbY3iRJE5A95zSo=,8,21,male,3,20170221
FKCJZIwg3K4kXqkdqCQLTs9EnYkhNNYwM/XypnYwgSc=,1,0,,7,20170225
gBGw8n0qDY7vxWP90spiI7DqvFKcuNqMDinrUOEeamE=,1,0,,7,20170228
+sh5RXYuforTGppsnnW6W3tJ81YStDL3ntSFFaKRFD0=,1,0,,7,20161224
36T7afHwvywYTxQvGf9Dqfuk3UIG/S3isUtxhaefneg=,1,0,,9,20170103
he5PWJ+uTj7eY+5FpzHulDskYfmUEtJIrUFBNK8XypA=,1,0,,7,20170105
LPP3/3PDOn6WkMYTTfOWa9oOpMIbScANMDbKI2YHYFQ=,1,0,,7,20170114
uTBCBZUZqOC+U+pulQCkrVjZ2GSg2MDM/zE8hExr++M=,15,33,male,3,20160722
wF5RKIbp2ESKxpIOwxEbkVw4HqXasUPYaYKbzu1efrA=,1,0,,7,20160724
LfxegDjf3Jeeh5g0aDgNxxzVdF29r35rz0XWfo9+7pM=,1,0,,7,20150706
rp1Bj2jSM7pzQPhBBP/hf+4G7KbNVfvuVCTrwh56M/g=,5,32,female,9,20070720
r7vw+9r7bXu6+4suK6yQnXv4BpjwPVS2Ao/MW2gGQ5k=,6,24,female,9,20070727
tL6u1+wPZiyWc5oY7hVYCe2mSkignYjnPdfZLY26nsM=,13,32,female,9,20070929
utbET94mg3Ft2INRY8Cvm3Hb9Q8sR7Sac5U35k+ZkdQ=,5,39,male,9,20071109
wYkHJOdIGfWGikKkCx3LFH19mtRPc94pPI/DgaCt3ls=,1,0,,7,20170301
HhrXkUCSKKWyyQDUegdtyA5DaHYTJ9DugipXUr37kjI=,5,27,male,9,20141201
YYli5y361LwciqxyB6kRD8iRke/P1aO6MvXkg+CEQCU=,1,0,,7,20130613
hA5qHOgJybLTySX01wAtpvm+lI+CH83RcDl5QcdjhaI=,1,0,,7,20130628
op1CCt4ZIGFvLu9UJeZk/yN5CLSZYuwsBgtXMV4dd3g=,1,0,,7,20151210
Me9xcKUnGR9LdH34wQz8+wvfjp5ZbxBUi6fsM6WvH8U=,18,29,male,9,20040327
WPXdu7aCjPMf0nhrKySQO3wtEsxUjBFjhhIJl7cXx3Q=,13,39,female,9,20040918
AHS3rCo2gBqpyBzdMNSHx8HtNV9i6vY/aUsZlZL6rQo=,22,46,male,9,20050108
i36tl6ZS69jd/p/q6aVutBejrmhi/1w9Rnc8SjNtSq8=,13,36,female,4,20160609
MN7ol4SSAxWuwB6pgz9XYRYcCSIdLLcue0sDac8l23U=,1,0,,7,20150721
0aGrKhd7bmJnBmeQuax+i6xGszgqQ9m22uVp8loTF1Q=,14,25,female,7,20141128
0wS5f4R1gwefCZ2lSiTa9IFs5wKkkUQQeaU0r5bYYGM=,1,0,,7,20151019
NfcVCCu/vbWJ1FDGdrLlbeX+PaxveB7iT3GKxqryn9k=,4,17,male,3,20150806
BwdO+2hmJ523QX8YMzbPf1y60dYDE5HWr1AXj5mYojo=,4,36,male,9,20150122
kgRBn0tCOfEowrzFxI94uC9WwijQ13W2cvEdFBKsevE=,15,30,female,9,20150322
B9F8MuUPRVefi7eVbVtEsGNaiyrSdbqnKTIQrXnO3Qo=,13,28,female,7,20110707
pJzeM76fc8AgATSSyNHnBJuWUnRfkpDjCKUhf5IQMD0=,10,0,,4,20160320
+JKbQINikEkDovhnJs3Z2xC33S6cQ03U/rNe1LsM0sM=,1,0,,7,20160325
kOq5MVoe0Nnq0sQldkPMK7+Nm/euTC0s2GhR/1MXHeo=,1,0,,7,20150628
KWhFyZBNhrH22/w1mtWaHLd8TotgFBPHKtLeTaoG6Zk=,13,16,female,3,20150412
X8WQLuwOEBG79f/ApoYDrtnVoq4D7F3+NvFzPWlEkPY=,4,32,male,7,20110716
ScJlSnbiGOq8k5KRuobmrc/CwG3cz3vSmujoNu7XN6Y=,1,0,,7,20130527
6bNVQ0UyttOCMrSoHndAX+rwnjZMx4Sczf/aiXlfN34=,18,18,female,3,20150820
4DuuXscEe7HQjk+NmQNEHyJW7y2EVLNXPF2OzPRLPrQ=,1,0,,7,20120430
UfxnQXXapgCGE1P3ILHlDcXrrJfmiqdvz6gaXHpAWu0=,1,0,,7,20120117
EvuRVVERUW2VjYT+ARqC5bKtbk01HL0WyZXVxmpKx+s=,1,0,,7,20120127
Iftn+6RNYoJaziOpHkUJGGNWm5cSDE/omdUw39H1H60=,4,32,male,9,20120221
NV4dKug6ziFo6s992vwGPir0M6HwHKkwhcbx94wI5qw=,13,34,female,3,20120223
wPNb4Pq0+BBbUTF/pW1NPy3IbMt3ZKLGWmU/8mA3a94=,18,29,male,9,20120227
GbhdUeXnSd6GKDkfYULvYZLrnza2+thZhuzOeXCDuFs=,13,40,male,7,20140915
I2/V4alkJCRDSt8cLm7CIJi1dmLQdhQ5wwmvTZv5+7k=,13,35,male,9,20070307
UJuIjOz87MDteN2uN07702GuIZ9rlchaOuRA275qzCk=,15,28,female,7,20111124
c2ijCri/Cnhjk5VKNiTRCwr+kuqkpFWIS/y+GiMITIw=,13,0,,9,20111210
j7cOKtUNlbw+ahCF+ZG66nIyms3gEyJVaEpoYtst0Lo=,5,29,female,9,20100224
hldnUboFupeaYZw/r5umbSr0P3l1wl5p+OcAt+7agnc=,1,0,,7,20150728
UxZZoS9OYJaKlRPY+2oDFqo5/W6HhOeLmMNgJTnUZag=,1,0,,7,20150806
IfiKA4qVXf9AQSKi51sSENFsNzAIoMYwzle0ABpTsuI=,1,0,,7,20160530
3afNxiutOAQvhDy+uTZfmV/f8fPWy4FKjT68us4mO9k=,15,20,female,7,20160602
IMAsZ7G9R4GC2JVwC8qajbOamPgJA2/Vrm17HGOYw4E=,1,0,,7,20160611
4Ds8ZvNIkdsHDCNwqYAMUh+4s5266ChAqzBcVasfEjs=,22,21,female,9,20110413
rjCd60xfNwB8N/g9x43IuBFoV3q7HGOT6+yt6loNzvc=,4,31,male,7,20110512
e/WWyzWlvq2oa02WAn+KV6ZDZefCNqG8XI4jo7WPud4=,11,23,male,9,20110529
2VRkJyt2lj+u88ZJfMnDRojDM15tAgRT8dlYYWqWidQ=,15,18,male,3,20141106
7QmQlp0NY1Zn03qNekymwmHfHQazhbTDEAVsA/pujbI=,1,0,,7,20160324
/ScQqblb1NxfMgNmJAmjqhbA7UR8ZU9AsYCARdrOjzc=,13,52,female,9,20080327
CZXANIssF2H2ZaWv3nUeLqKFxZG1jMnOJFcTKfueBI0=,15,27,female,9,20080416
5TrdKdLeE36oUbOMSv14YFKDenDPC5VNCyU0r1WeaH8=,8,29,female,9,20080719
ahzNVomYEosVAqdFS7jyxTHeuo9QJc84PH80Sjfen6E=,11,28,female,9,20110824
lQyeW3JS1ygdJgLcwPmMItbJxfnaLevkE2valyNLRqk=,1,0,,7,20110909
rxzukFhi6KUgx8ow7JGHD8D39J6vcRfMb8VmGOmGfHk=,15,31,male,9,20111014
De+xn1B3pBngHjKE/Bgk4Bg+WWUTnE1RmJti4lzkHCo=,15,27,male,9,20051116
0hiPaaQKct9pD6QJsEDvGRFla1Z1lOAgpyaIzkXXRX8=,13,37,female,9,20060104
DBxmkLAr/oHdW6f2pfJcM1utEaajvHCIaUAmGoj1G20=,8,51,female,9,20060306
0NYiEHDEPqNAYXy5c9xU8Fx2ITwR7Wft9w+kIxy7L1s=,15,27,male,3,20160811
1rkYZKPiL9ePmAgDNnCGISM8U7d4d6TgSKpTpY4felg=,13,44,male,4,20160821
auXVAV9bmRqdhsKSjYRx0nprYalkzy1/BCv5ssk0A38=,1,0,,7,20111202
WrOBSUt2vHtuH/E8nw5DjNFg0Vn1qLHU3yINSlhIP4Q=,13,31,female,7,20111230
ML7LzZ75EUOh36JzuCbum2plUXzwGnghRaLQIKCXntk=,1,0,,7,20160718
outM1+/UdqbpGXpcUe4PYQfToSdHCLIXg0fA2gy42dQ=,1,0,,7,20160724
W+PZV8R6jVISlzPSr5N46rMw/uEnIHracJIr6IOmcaY=,1,0,,7,20160729
V/rfI4p1/OeGWBHgPwXzgsIgUkXp2/LFPQ8P9bqCHFs=,1,0,,7,20130828
Qq0l7cWUNQMIevip/TT6EMjYz0EbevIiepuWv/udR64=,1,0,,7,20120529
N7+q/4i6cAYI/NlD/6QSldStnEcC6DW9OpcOpX87gYY=,17,29,male,3,20120613
UX0gQIgFstFB/YjGC9t4RzB65pZkY+pMD5WQ2kHjSiw=,5,30,female,9,20120702
vKVZRiul4ZKSEftFowQP+PiwLF+lq5R92h9q9nz4KFI=,5,26,female,3,20120718
9owkUX/EW+reZmAdmSTRhzNuheksbEYsnzH1+GEQhgo=,1,0,,7,20150420
tVJvwSrvddhY7efVIPFshKYW2e4uPXhSvgKpP9/mofY=,1,0,,7,20111102
NU6DEWTZ3oz1R9KDDaRw29QtRHVrDvxKF9s0Jar/ra4=,15,27,female,9,20110729
FXda+mk8q7zQ9NU813O/kRjPH5lTCGZUbud+0QulBVE=,4,22,female,9,20111021
bq9u3x25f+yVqs4fg4ETsh8mzr4YgMOwHc+MHGvny5k=,13,35,male,3,20141115
/0vNR+3FXaU7bGjE5/d6Ewlbn8vmwJolkdFZ50cJVeg=,1,0,,9,20140404
2zNrndvTZlVFzT84ySpa+bQfkyTnvZErJqGvhhDP9IQ=,1,0,,7,20140415
Hw2GtkP4d6s9ECrI9viyj9pUzotupEHj9qBQv5Ck5jA=,15,43,female,9,20090827
TCCQBXTWbGFA5GOJAlqvJAbOeOwgsOhXzSbc3RmpjHE=,10,26,male,3,20120619
NQDGlyVkkyUqKZ5jzvzofTus/h6vNjT4uKdQ87URsnw=,5,29,male,3,20120806
j3HclRI5J2F2bGVwzCz8e9hb8Yp+5quML3TIamrVFUc=,1,0,,7,20120817
xC8+Uvlz/kEYFphewe12cwzHd1kMDm7iVTQJezfmRBw=,10,41,female,4,20161204
AW8LnTOZOpqmy9IF6AWU/rO/ZEICd+mrDyGtbKLmsGE=,9,23,female,3,20121010
MtWqurk43FUu4j6t6LLFAGoNnLRLW3ByzSHXzlGHHs8=,4,20,male,3,20121012
Wac0h4a31hjStJehlBWGVY+IsZ1z6xC0Kk2zopHgLqw=,14,21,male,9,20121013
6Hz1iI5+AWNHvEXCVVC4FBLIVoRKlR76fMScmqUJZhY=,15,22,male,3,20121015
hu0FNJ2aX0TFuvq+aXhGc9l9GGdxJcrK4l+K6oJUfVk=,1,0,,7,20121222
JW8x2GzDg3xrEY9VwybMPfI9A6OTCFGom4mK8ggz8ug=,1,0,,7,20121225
yCNmhyjM1Bp71ry/eE3Lxh7XKd+7StVTX5PR1/H+NtA=,5,0,,9,20150519
bJ/jnRlAtJBp4kCRcWfZJ8rHczZ1awTGaRTDVTSJQuY=,14,25,female,4,20160405
xCBmtrXSSuPbxSuXDkGP1XUihKxu1nJnE6PCOb2D9J8=,1,0,,7,20151028
uF8UYEhbOsoFj6BMEsJHMK4u2fXS2v5+0X/qlwAqrXI=,11,31,female,9,20040414
2Vn4PyAUbnXpQw9E14KorqAiArvNPEMuPgPe0einFyE=,8,35,female,9,20040803
jR+QPdjetMa41PQl3nbwdvNAVJ7WniYOw1sqW0emosM=,4,19,,9,20141202
1LPC1o+n/TtfkAkS0p5u5sjCBmwOey7KBM4YlWkQz0E=,1,0,,9,20120524
ObqADDDUZW1H36KNp0n8IyjhwCfM4LEgAW78iykYe9s=,4,23,female,7,20120905
Ppmqq+nV8tTVuAyRDDmQsula3mIQ1u1W+RYJQ+94d74=,1,0,,9,20150416
p7oR2pke4KXj3ChstNTHB0KxACu1EBclEzlSkUiTft4=,13,20,female,9,20140909
zWl1owcFm7qXkM7HVrjPcg8xFXIVG+THwuNLg7OQJcM=,4,23,female,3,20140801
eDgrbeeZAmB6i2eaG5IEfQIoSriQgUjbCb0uHpTVNfw=,5,49,male,7,20140824
6LpH6bLQeNf2yWdTB+i47QE2gk/cGUjT6ZHNFyKj53E=,1,0,,7,20160424
izmbjpIcNNdIxN1DEijJy0zxsYGsN3EAB+rgOZN3HMM=,1,0,,7,20150710
mGXlNJTYdezUVLrzJZrQpH93ikZcNv1Tqbn7I92MMFY=,1,0,,7,20150711
WhoE6nj90t8xoGvIwcndk5WZ2/9lwRBlF2RrdBv/zbE=,14,39,female,9,20130913
7HhJ5n/FOjsfYoue51FZhKEsILgw0I7NC5uYmKr1i2Q=,15,27,female,4,20151110
lCm3OS67YqBuMl+lUViA92LctStYF9Jbw5v8mOAMjXE=,1,0,,7,20151118
ePCOFTwb/pcqh4kVNf8BpJmCfjSsp9NQRNfaKq4i9C8=,5,34,female,9,20050601
ewNFsyzHBjtaB9qu7wBnlZFerjH6EdNEVhUXwqIqEIs=,1,0,,7,20130323
6d+7rzHHzKCucc29UmXMlkDevsZTDjnHmczFsUWiRlg=,5,47,female,3,20130518
oAHndbdpLY2RpBpdIs0szNp0G4CbhW9rk8oWMH0PGCU=,1,0,,9,20130901
Xx5oyEjpetE0x0ARv+4frVz8bXpbhE3CnTDTGBfzoWE=,1,0,,4,20170202
dbusheSKeeOBqp/sCXQMS8T5VLwL6Hehl5MWCNoiHNQ=,17,27,female,7,20170209
kcetX3BpZ7a4RWXECxjqwLWv5EdjCOPlyx3Fwh5vWDk=,5,30,female,9,20110903
LZl9nNkUilj5Nnw/9cOKdj+WSvG3HoqZXMKpkhNT7H8=,15,34,female,9,20110928
FuSuD6Zs4MyITAX5bN242eNQAATfp6j1l5uecVekYos=,1,0,,7,20140525
pMdbQO+TEMM42fbQkXJf18C546cGqIUe6GXsSLSdyzA=,1,0,,7,20130905
yzSKFnDD3lxfZ1PfTQzRmTHcTM/2qRiE9FG6u5FwN7U=,1,0,,7,20140926
23GcUh2AD5WPW/BnuEyNpsl4OJAYBmh5M4XS3v1GvYs=,1,0,,9,20161001
wiaAI6mSI9IJ3BQ4Bj/aAbsRq/wETSltUj9TFX8jcac=,1,0,,7,20160730
QztUinJU46bbeVBWOfeHCDGc/zbU7moqWTSN+NsTuNE=,13,37,female,3,20160801
vTeF2lezY92JpQ0ruf/ijInAtKIytzmcbepiV6z50HM=,5,32,female,9,20110818
BvnjmsILQ5igZNe1vnoiX0V4Yjp1Y65EglW7VNRy3ys=,5,43,female,9,20110818
OPV9dLePzfneYOCZgIDi3Z12nJ7Z0Drt7/f6LOV3d0o=,6,30,male,3,20140302
dZoo2//m5KgHH4kajgsUNfuWhy/FfzdKKlKEdGTDv7w=,1,0,,4,20161016
9RpKqVOJXw8+5mkB3HeAZWN2o3GFMNgEFoeX1GW3dTg=,22,30,female,9,20060304
V0owQg0H4nJMov8ULZz7nfH15Cf4IgIBgKMaEIq6l1U=,22,49,male,9,20060311
nQ1yVigAgAHu89UXbsKbTu9S6iSeduPndGvEhToXKRY=,1,0,,9,20161112
/3K1XNmAg1gXqgSLtcdTKi9neAzFMbF2BdW5d6C94L4=,13,41,female,9,20170211
FFgK2fR/LIYiseOqNDmEoZOXDh+4eUohMlJJY+oECEs=,1,0,,7,20151110
